"BasinID","Tree.ID","X.Ally","Y.Ally","Elevation.Ally","Total.Height.Ally","Height.To.Crown.Base.Ally","Max.Crown.Diameter.Ally","Min.Crown.Diameter.Ally","Crown.Rotation.Ally","R.Ally","G.Ally","B.Ally","DBH.Ally","Lean.Angle.From.Vertical.Ally","Lean.Azimuth.Ally","Status.Code.Ally","TopX.Ally","TopY.Ally","X.Bob","Y.Bob","Elevation.Bob","Total.Height.Bob","Height.To.Crown.Base.Bob","Max.Crown.Diameter.Bob","Min.Crown.Diameter.Bob","Crown.Rotation.Bob","R.Bob","G.Bob","B.Bob","DBH.Bob","Lean.Angle.From.Vertical.Bob","Lean.Azimuth.Bob","Status.Code.Bob","TopX.Bob","TopY.Bob","diffX","diffY","diffTopX","diffTopY","diff","diffTop","PlotID","Study","Year","Plot_Number","Plot_Name","Tag_Num","Species","DBH_cm","LiDAR_visible","Distance","Azimuth","Anomaly_Num","Anomaly1","Anomaly2","Anomaly3","Bear_damage_percent","Note","Xfield","Yfield","hanusHt","fvsHt","origdiffX.Ally","origdiffY.Ally","origdiff.Ally","origdiffX.Bob","origdiffY.Bob","origdiff.Bob","heightdiff","TopX","TopY","Distance_m","Xlidar","Ylidar","Elevation","Height_m","CBH_m","MinCrownDia_m","MaxCrownDia_m","rotation","R","G","B","DataFile.x","FileTitle","Total.return.count","Return.1.count","Return.2.count","Return.3.count","Return.4.count","Return.5.count","Return.6.count","Return.7.count","Return.8.count","Return.9.count","Other.return.count","Elev.minimum","Elev.maximum","Elev.mean","Elev.mode","Elev.stddev","Elev.variance","Elev.CV","Elev.IQ","Elev.skewness","Elev.kurtosis","Elev.AAD","Elev.MAD.median","Elev.MAD.mode","Elev.L1","Elev.L2","Elev.L3","Elev.L4","Elev.L.CV","Elev.L.skewness","Elev.L.kurtosis","Elev.P01","Elev.P05","Elev.P10","Elev.P20","Elev.P25","Elev.P30","Elev.P40","Elev.P50","Elev.P60","Elev.P70","Elev.P75","Elev.P80","Elev.P90","Elev.P95","Elev.P99","Canopy.relief.ratio","Elev.SQRT.mean.SQ","Elev.CURT.mean.CUBE","Int.minimum","Int.maximum","Int.mean","Int.mode","Int.stddev","Int.variance","Int.CV","Int.IQ","Int.skewness","Int.kurtosis","Int.AAD","Int.L1","Int.L2","Int.L3","Int.L4","Int.L.CV","Int.L.skewness","Int.L.kurtosis","Int.P01","Int.P05","Int.P10","Int.P20","Int.P25","Int.P30","Int.P40","Int.P50","Int.P60","Int.P70","Int.P75","Int.P80","Int.P90","Int.P95","Int.P99","Profile.area","GridHighX","GridHighY","PolyArea","GridMaxHt","DataFile.y","Points","High.point.X","High.point.Y","High.point.elevation","GroundElev"
5419,"27_19_TSHE",411126.912,5276615.3695,273.959088,32.770729,19.662438,4.42822,4.42822,0,244,120,50,0.392,0.981769,89.84694,0,411127.473500287,5276615.371,411126.92003,5276615.383624,-32767,32.770748,19.66245,4.42822,4.42822,0,244,120,50,0.392,0.981768,89.84694,0,411127.481530041,5276615.385124,-0.00802999996813014,-0.0141239995136857,-0.00802975363330916,-0.0141239995136857,0.0162471001028111,0.0162469783551969,27,"T3",2021,27,"27_A_Alt-2_Planned",19,"TSHE",39.2,"Y",15.7,153,0,0,NA,NA,NA,NA,411128.281400846,5276616.34829757,33.6001259119275,27.6763744745625,-1.3694008460152,-0.978797569870949,1.68324191958625,-1.36137084604707,-0.964673570357263,1.66851001729469,1.89999999946622e-05,411127.477515164,5276615.37806199,0.167902144017468,411127.4,5276615.527,0,32.678493,19.021605,5.95480657291858,5.95480657291858,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\TreeTops_normalized\trees_Clip_0005419.lda","trees_Clip_0005419",2605,2427,176,2,0,0,0,0,0,0,0,0,3,0.90581,1.095238,0.635835,0.404287,0.701952,0.856995,0.913715,3.821552,0.505035,0.432983,0.50077,0.90581,0.349243,0.054013,0.038028,0.385559,0.154656,0.108888,0.016031,0.083008,0.155402,0.321991,0.393005,0.471985,0.635986,0.859009,1.042999,1.169983,1.25,1.337982,1.707788,2.171198,2.866884,0.301937,1.106627,1.275722,140,242,189.168522,190.190476,16.631095,276.593325,0.087917,20,0.468675,3.04791,13.039082,189.168522,9.25077,0.866866,1.237196,0.048902,0.093707,0.13374,159,166,172,172,178,178,185,191,191,198,198,204,210,223,230,30.583976,411127,5276615.5,27.85,32.21,"H:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\Trees\TAOpts\trees_Clip_0005419.lda",28507,411127.4,5276615.527,306.725006,274.046513
6517,"27_34_TSHE",411110.962,5276634.65,262.818773,31.314039,18.788423,3.423581,3.423581,0,244,120,50,0.279,0.614374,112.593613,0,411111.272000013,5276634.52099999,411110.94453,5276634.682124,-32767,31.327475,18.796484,3.423581,3.423581,0,244,120,50,0.279,0.669936,113.660726,0,411111.280029756,5276634.53512411,0.017470000020694,-0.0321239996701479,-0.00802974222460762,-0.014124114997685,0.0365670925222489,0.016247073110609,27,"T3",2021,27,"27_A_Alt-2_Planned",34,"TSHE",27.9,"Y",10.9,290,0,0,NA,NA,NA,NA,411110.911100433,5276634.06511956,26.4707605594126,21.3973835635533,0.0508995670243166,0.584880440495908,0.587091045407738,0.0334295670036227,0.617004440166056,0.617909390715725,0.0134359999999987,411111.276014885,5276634.52806205,0.154967280922279,411111.273,5276634.683,0,31.396422,18.777485,3.82152555638613,3.82152555638613,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\TreeTops_normalized\trees_Clip_0006517.lda","trees_Clip_0006517",1461,1368,93,0,0,0,0,0,0,0,0,0.001984,3,1.094726,0.525447,0.73651,0.542446,0.67278,1.069,0.555024,2.546341,0.61023,0.539001,0.547551,1.094726,0.415795,0.052346,0.025638,0.379817,0.125894,0.06166,0.021198,0.122986,0.197998,0.388,0.468994,0.544983,0.75,1.072998,1.266998,1.440979,1.537994,1.645996,2.190979,2.585999,2.881989,0.364488,1.31928,1.490879,147,255,190.682409,184.714286,17.835332,318.099067,0.093534,26,0.509734,3.129334,14.116429,190.682409,9.921201,0.90814,1.208431,0.05203,0.091535,0.121803,153,166,172,172,178,178,185,191,191,198,204,204,217,223,236,36.967695,411111.5,5276634.5,11.47,30.77,"H:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\Trees\TAOpts\trees_Clip_0006517.lda",10728,411111.273,5276634.683,294.131012,262.73459
7138,"27_17_TSHE",411131.5155,5276618.5345,273.375857,29.917425,17.950454,3.774874,3.774874,0,244,120,50,0.316,0.710039,259.902496,0,411131.150499752,5276618.46949996,411131.52353,5276618.548624,-32767,29.916295,17.949776,3.774874,3.774874,0,244,120,50,0.316,0.506784,255.779948,0,411131.26703007,5276618.48362402,-0.0080300000263378,-0.0141239995136857,-0.11653031775495,-0.0141240563243628,0.0162471001315798,0.117383150081788,27,"T3",2021,27,"27_A_Alt-2_Planned",17,"TSHE",31.6,"Y",15.2,134,0,0,NA,NA,NA,NA,411132.087714965,5276619.77829277,28.9769463703498,23.5929655295215,-0.572214965010062,-1.24379276949912,1.36910570068193,-0.564184964983724,-1.22966876998544,1.35291905101199,0.00112999999999985,411131.208764911,5276618.47656199,0.515485744945456,411130.731,5276618.283,0,30.149193,21.140228,3.44848624005177,3.44848624005177,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\TreeTops_normalized\trees_Clip_0007138.lda","trees_Clip_0007138",2047,1874,172,1,0,0,0,0,0,0,0,0.004028,3,0.991298,0.146694,0.691231,0.4778,0.697298,1.072495,0.59654,2.585613,0.580529,0.507996,0.752324,0.991298,0.389766,0.054298,0.017543,0.393187,0.13931,0.045009,0.025024,0.098325,0.175018,0.319202,0.407013,0.495807,0.654425,0.899017,1.127618,1.314221,1.479507,1.712006,1.898212,2.207706,2.848711,0.329532,1.208403,1.373529,153,242,191.350269,189.730159,15.89386,252.614789,0.083062,26,0.386087,2.74532,12.669989,191.350269,8.927458,0.723273,0.931194,0.046655,0.081017,0.104307,159,166,172,178,178,185,185,191,191,198,204,204,212.800171,223,230,33.777636,411131,5276618.5,9.34,29.8,"H:\T3_DroneLidar\Aa\Plots 17,18,26,27\Processing\Trees\TAOpts\trees_Clip_0007138.lda",7711,411130.731,5276618.283,303.290985,273.141792
2114,"28_37_PSME",411395.638,5276827.947,266.977112,33.883035,20.329821,4.230244,4.230244,0,244,120,50,0.38,0.177232,52.364747,0,411395.721000209,5276828.01100016,411395.663865,5276827.976753,-32767,33.92331,20.353986,4.230244,4.230244,0,244,120,50,0.38,0.145245,74.832534,0,411395.746864978,5276827.99925299,-0.0258650000323541,-0.0297530004754663,-0.0258647692971863,0.0117471646517515,0.0394238413141943,0.028407431565561,28,"T3",2021,28,"28_A_Alt-2_Planned",37,"PSME",38,"Y",10.4,29,0,0,NA,NA,NA,NA,411395.363320051,5276827.28324495,30.2052973683533,26.439022897166,0.274679948983248,0.663755049929023,0.718345209965041,0.300544949015602,0.693508050404489,0.755831120260754,0.0402750000000012,411395.733932593,5276828.00512658,0.013995029197604,411395.721439,5276828.011433,0,34.480926,15.467926,7.51283628319623,7.51283628319623,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\TreeTops_normalized\trees_Clip_0002114.lda","trees_Clip_0002114",1267,1222,45,0,0,0,0,0,0,0,0,0,3,0.954584,0.714286,0.670555,0.449644,0.702458,0.988007,0.691698,2.610037,0.552518,0.430023,0.407279,0.954584,0.37518,0.064205,0.028207,0.39303,0.171131,0.075183,0.013665,0.072919,0.164606,0.360413,0.427505,0.514612,0.670013,0.788025,0.947809,1.234009,1.415512,1.62782,1.934613,2.218719,2.622774,0.318195,1.166413,1.332305,134,242,183.040253,171.714286,17.356065,301.232976,0.094821,19,0.406737,2.828221,14.209515,183.040253,9.720529,0.946857,1.01552,0.053106,0.097408,0.104472,150.959991,159,166,166,172,172,178,178,185,191,191,198,210,217,223,35.34407,411396,5276828,44.33,33.58,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\Trees\TAOpts\trees_Clip_0002114.lda",50988,411395.721439,5276828.011433,300.859985,266.379059
2873,"28_14_PSME",411395.187,5276832.522,265.484703,32.75833,19.654998,4.524499,4.524499,0,244,120,50,0.422,0.453948,65.409883,0,411395.422999808,5276832.62999991,411395.132865,5276832.296252,-32767,32.453676,19.472205,4.524499,4.524499,0,244,120,50,0.422,0.796522,44.461184,0,411395.44886512,5276832.61825212,0.054134999983944,0.225747999735177,-0.0258653120254166,0.0117477886378765,0.232148137204878,0.0284081837513837,28,"T3",2021,28,"28_A_Alt-2_Planned",14,"PSME",42.2,"Y",14.1,20,0,0,NA,NA,NA,NA,411395.143784021,5276831.43686595,32.6210042150569,28.2781203576082,0.0432159789488651,1.08513404987752,1.08599425736976,-0.0109190210350789,0.859386050142348,0.859455413735716,0.304653999999999,411395.435932464,5276832.62412602,0.0147498909142778,411395.422599,5276832.630433,0,33.619833,19.042192,5.3855730269923,5.3855730269923,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\TreeTops_normalized\trees_Clip_0002873.lda","trees_Clip_0002873",1469,1446,22,1,0,0,0,0,0,0,0,0.001007,3,0.852937,0.239022,0.602888,0.363474,0.706838,0.89801,0.670227,2.79387,0.493472,0.444,0.545981,0.852937,0.33858,0.051231,0.022581,0.396958,0.151312,0.066694,0.016676,0.074982,0.14079,0.268005,0.342987,0.423798,0.57619,0.785004,0.930798,1.122986,1.240997,1.379401,1.763598,1.929602,2.412513,0.284072,1.044379,1.192713,140,249,187.885636,176.333333,18.665724,348.409255,0.099346,26,0.626024,2.815843,15.321196,187.885636,10.366184,1.603432,0.966802,0.055173,0.154679,0.093265,157.080002,166,166,172,172,178,178,185,191,198,198,204,217,223,236,34.252999,411395.5,5276832.5,22.78,32.59,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\Trees\TAOpts\trees_Clip_0002873.lda",22768,411395.422599,5276832.630433,298.242004,264.622171
6072,"28_30_PSME",411390.594345,5276801.734727,279.445387,29.624771,17.774863,4.658498,4.658498,0,244,120,50,0.442,0.506661,81.599039,0,411390.85349963,5276801.77300007,411390.474865,5276801.716252,-32767,29.61535,17.76921,4.658498,4.658498,0,244,120,50,0.442,1.184878,75.918374,0,411391.068864808,5276801.86525195,0.119479999993928,0.0184749998152256,-0.215365177835338,-0.0922518810257316,0.120899942170051,0.234291633177185,28,"T3",2021,28,"28_A_Alt-2_Planned",30,"PSME",44.2,"Y",16,174,0,0,NA,NA,NA,NA,411391.993755412,5276802.27484967,33.7267435499398,29.1156120108772,-1.39941041200655,-0.540122670121491,1.50002733308813,-1.51889041200047,-0.558597669936717,1.61835083975191,0.00942099999999968,411390.961182219,5276801.81912601,0.100141886812029,411391.042599,5276801.877433,0,29.817193,5.938202,6.19479135066854,6.19479135066854,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\TreeTops_normalized\trees_Clip_0006072.lda","trees_Clip_0006072",1381,1336,45,0,0,0,0,0,0,0,0,0,3,0.960678,0.571429,0.699572,0.489401,0.728206,0.942017,0.882548,2.903042,0.566851,0.432007,0.379442,0.960678,0.384978,0.084426,0.035531,0.400736,0.219301,0.092294,0.033197,0.121002,0.196991,0.338989,0.429993,0.509003,0.612,0.768005,0.959991,1.209015,1.372009,1.497986,2.161011,2.381989,2.788989,0.320226,1.188255,1.374716,128,236,180.337437,177.714286,18.76886,352.270112,0.104076,25,0.610228,3.530621,14.281985,180.337437,10.224854,1.258171,1.892851,0.056698,0.12305,0.185123,140,153,159,166,166,172,172,178,185,185,191,191,204,223,230,33.414873,411391,5276802,30.14,28.93,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\Trees\TAOpts\trees_Clip_0006072.lda",37534,411391.042599,5276801.877433,309.069,279.251807
7337,"28_12_PSME",411390.204528,5276827.463546,269.339138,26.729395,16.037637,3.621471,3.621471,0,244,120,50,0.301,1.359946,21.934779,0,411390.441500085,5276828.05200018,411390.577865,5276828.347252,-32767,27.255574,16.353345,3.621471,3.621471,0,244,120,50,0.301,0.01,90,0,411390.582621995,5276828.347252,-0.373337000026368,-0.883705999702215,-0.1411219103029,-0.295251820236444,0.959331438814751,0.327244604112082,28,"T3",2021,28,"28_A_Alt-2_Planned",12,"PSME",30.1,"Y",10.7,354,0,0,NA,NA,NA,NA,411389.202845443,5276828.82858428,25.2687606261595,22.6341954874175,1.001682556991,-1.36503827944398,1.69313243703126,1.37501955701737,-0.481332279741764,1.45683202384545,0.526178999999999,411390.51206104,5276828.19962609,0.164625328447533,411390.551599,5276828.359433,0,27.3816890000001,13.597381,3.6459046678479,3.6459046678479,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\TreeTops_normalized\trees_Clip_0007337.lda","trees_Clip_0007337",2383,2264,119,0,0,0,0,0,0,0,0,0,3,1.008669,0.285714,0.710822,0.505268,0.704713,1.10701,0.616332,2.523772,0.588007,0.565002,0.648276,1.008669,0.400032,0.060703,0.019048,0.396593,0.151745,0.047616,0.027446,0.11499,0.191986,0.308386,0.363495,0.456598,0.69101,0.93399,1.128589,1.264398,1.470505,1.709198,2.040985,2.257394,2.850901,0.336223,1.233884,1.405388,147,255,189.688628,177.857143,18.434637,339.835836,0.097184,26,0.599451,2.953839,14.937997,189.688628,10.277596,1.341467,1.045473,0.054181,0.130523,0.101723,159,166,166,172,178,178,185,185,191,198,204,204,217,223,242,34.351124,411390.5,5276828,10.44,26.89,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\Trees\TAOpts\trees_Clip_0007337.lda",12339,411390.551599,5276828.359433,296.061005,268.679316
7622,"28_36_PSME",411399.74284,5276811.565156,272.925995,25.991548,15.594928,4.896979,4.896979,0,244,120,50,0.479,1.780171,35.437857,0,411400.210999963,5276812.22300012,411400.236865,5276812.211252,-32767,26.430567,15.85834,4.896979,4.896979,0,244,120,50,0.479,0.01,90,0,411400.241478004,5276812.211252,-0.494024999963585,-0.646096000447869,-0.0304780409787782,0.0117481155321002,0.813326959090717,0.0326638822012885,28,"T3",2021,28,"28_A_Alt-2_Planned",36,"PSME",47.9,"Y",11.5,126,0,0,NA,NA,NA,NA,411399.624995435,5276811.4276696,35.7028269107622,30.6061215470911,0.117844565014821,0.137486400082707,0.181079683319898,0.611869564978406,0.783582400530577,0.994175911480521,0.439018999999998,411400.226238984,5276812.21712606,0.0168637659713455,411400.210599,5276812.223433,0,26.664345,12.062106,6.14319298947626,6.14319298947626,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\TreeTops_normalized\trees_Clip_0007622.lda","trees_Clip_0007622",6328,5733,587,8,0,0,0,0,0,0,0,0,3,1.134624,1.714286,0.699695,0.489573,0.616675,1.237251,0.025257,1.756452,0.613764,0.61499,0.630774,1.134624,0.403471,0.002555,-0.005372,0.355599,0.006332,-0.013313,0.016998,0.088989,0.174988,0.381989,0.5,0.626205,0.880005,1.130005,1.416016,1.65799,1.737251,1.830591,2.075989,2.206648,2.401001,0.378208,1.332992,1.463646,128,249,185.599083,177.936508,16.679435,278.203552,0.089868,19,0.703977,3.517574,12.86434,185.599083,9.117719,1.307855,1.389642,0.049126,0.143441,0.152411,153,166,166,172,172,178,178,185,185,191,191,198,210,223,230,46.226864,411399.5,5276812.5,29.64,26.13,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\Trees\TAOpts\trees_Clip_0007622.lda",35289,411400.210599,5276812.223433,298.904999,272.240654
7715,"28_8_PSME",411386.8835,5276823.973,272.162017,25.388426,15.233056,4.287714,4.287714,0,244,120,50,0.388,0.944001,68.249464,0,411387.271999982,5276824.12799999,411386.909365,5276823.961252,-32767,25.374937,15.224963,4.287714,4.287714,0,244,120,50,0.388,0.944503,68.249464,0,411387.297865037,5276824.11625201,-0.0258650000323541,0.0117480000481009,-0.025865055678878,0.0117479776963592,0.0284079871128501,0.0284080285346521,28,"T3",2021,28,"28_A_Alt-2_Planned",8,"PSME",38.8,"Y",6.4,323,0,0,NA,NA,NA,NA,411386.469683852,5276823.29846726,30.6757005284326,26.7982109498853,0.413816148007754,0.67453274037689,0.791352148030402,0.439681148040108,0.662784740328789,0.795363516861672,0.0134889999999999,411387.284932509,5276824.122126,0.0139952145262356,411387.272439,5276824.128433,0,26.598289,9.980849,7.86149142983981,7.86149142983981,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\TreeTops_normalized\trees_Clip_0007715.lda","trees_Clip_0007715",4354,4249,105,0,0,0,0,0,0,0,0,0,3,0.507993,0,0.468001,0.219024,0.921273,0.509003,1.796965,6.905986,0.340969,0.236496,0.387497,0.507993,0.236749,0.072925,0.043253,0.466047,0.308028,0.182697,0.006012,0.029999,0.065002,0.134003,0.174988,0.216003,0.312207,0.387497,0.471008,0.587006,0.68399,0.800391,1.080994,1.458008,2.25376,0.169331,0.690675,0.865775,140,249,186.236794,184.984127,17.856029,318.837782,0.095878,26,0.513461,2.920119,14.364193,186.236794,9.981455,1.10819,1.059547,0.053596,0.111025,0.106152,153,159,166,172,172,178,178,185,191,191,198,204,210,217,230,21.441445,411387.5,5276824.5,48.54,25.98,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\Trees\TAOpts\trees_Clip_0007715.lda",43265,411387.272439,5276824.128433,297.546997,270.948708
1331,"29_22_PSME",411533.3685,5276842.6155,220.230904,35.249566,21.149739,4.98424,4.98424,0,244,120,50,0.493,0.29716,202.005101,0,411533.299999988,5276842.44599997,411533.181554,5276842.808113,-32767,35.180451,21.10827,4.98424,4.98424,0,244,120,50,0.493,0.607118,152.391103,0,411533.354309272,5276842.47778758,0.186945999972522,-0.192613000050187,-0.0543092836742289,-0.0317876152694225,0.268418655637159,0.0629281397923433,29,"T3",2021,29,"29_A_Alt-2_Planned",22,"PSME",49.3,"Y",17.6,334,0,0,NA,NA,NA,NA,411534.338967816,5276842.30817521,36.4283663043673,31.1515001832883,-0.97046781599056,0.307324790395796,1.01796675223963,-1.15741381596308,0.499937790445983,1.26077140501291,0.0691150000000036,411533.32715463,5276842.46189378,0.031090389651386,411533.300181,5276842.446433,0,35.602788,15.913969,9.31374308121105,9.31374308121105,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\TreeTops_normalized\trees_Clip_0001331.lda","trees_Clip_0001331",2236,2157,79,0,0,0,0,0,0,0,0,0,3,0.829196,0.142857,0.61819,0.382159,0.74553,0.964996,0.725449,2.857197,0.518532,0.447495,0.521648,0.829196,0.345711,0.058576,0.018208,0.416923,0.169438,0.052669,0.011354,0.059998,0.126999,0.240005,0.313004,0.384003,0.527008,0.664505,0.916,1.161507,1.278,1.396011,1.695007,1.960255,2.461205,0.276399,1.034193,1.191529,140,249,185.950805,184.984127,16.242384,263.815028,0.087348,20.75,0.524894,3.231512,12.634679,185.950805,9.001817,0.878335,1.236698,0.04841,0.097573,0.137383,153,164.25,166,172,172,178,178,185,191,191,192.75,198,210,217,230,32.58496,411533.5,5276842.5,68.13,35.07,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\Trees\TAOpts\trees_Clip_0001331.lda",98210,411533.300181,5276842.446433,255.479996,219.877208
2404,"29_4_PSME",411554.755,5276817.4835,212.560598,33.211725,19.927035,4.840044,4.840044,0,244,120,50,0.47,1.282222,101.211655,0,411555.483999828,5276817.33900004,411554.685964,5276817.690937,-32767,33.114393,19.868636,4.840044,4.840044,0,244,120,50,0.47,1.575558,110.586695,0,411555.538308556,5276817.37078762,0.0690360000007786,-0.207437000237405,-0.0543087280238979,-0.0317875808104873,0.218623142333104,0.0629276428396692,29,"T3",2021,29,"29_A_Alt-2_Planned",4,"PSME",47,"Y",15.9,127,0,0,NA,NA,NA,NA,411554.75260461,5276816.92054113,35.2301317631941,30.250272558853,0.00239539000904188,0.562958870083094,0.562963966252307,-0.0666406099917367,0.770395870320499,0.773272764234555,0.0973320000000015,411555.511154192,5276817.35489383,0.031381986917581,411555.483845,5276817.339433,0,33.838639,6.878632,7.8639204400723,7.8639204400723,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\TreeTops_normalized\trees_Clip_0002404.lda","trees_Clip_0002404",2143,2051,92,0,0,0,0,0,0,0,0,0,3,0.794335,0.095238,0.647989,0.41989,0.815763,0.971001,0.890019,3.073726,0.535098,0.434006,0.513755,0.794335,0.357113,0.07727,0.02457,0.449575,0.216374,0.068803,0.011993,0.043991,0.097186,0.185989,0.257996,0.337198,0.479794,0.608994,0.785995,1.085999,1.228996,1.371789,1.728989,2.049788,2.55373,0.264778,1.025018,1.20355,140,249,183.026598,176.333333,17.79557,316.682299,0.097229,19,0.602617,3.147426,13.990471,183.026598,9.848114,1.226971,1.360894,0.053807,0.124589,0.138188,147,159,159,166,172,172,178,178,185,191,191,198,210,217,230,30.008801,411555.5,5276817,48.57,33.31,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\Trees\TAOpts\trees_Clip_0002404.lda",64149,411555.483845,5276817.339433,245.764008,211.925369
2566,"29_34_PSME",411557.172,5276834.88,213.267088,32.830261,19.698157,4.775986,4.775986,0,244,120,50,0.46,1.367563,56.71556,0,411557.827000227,5276835.31000014,411557.465309,5276835.047287,-32767,32.950167,19.7701,4.775986,4.775986,0,244,120,50,0.46,0.88632,54.704075,0,411557.881309129,5276835.34178709,-0.293308999971487,-0.167287000454962,-0.054308901890181,-0.0317869521677494,0.337661235538657,0.0629274753397282,29,"T3",2021,29,"29_A_Alt-2_Planned",34,"PSME",46,"Y",17.1,59,0,0,NA,NA,NA,NA,411556.711860842,5276835.29655108,34.6989941605495,29.8499154124713,0.460139158007223,-0.416551080532372,0.620679343481224,0.75344815797871,-0.24926408007741,0.793609922051349,0.119906,411557.854154678,5276835.32589362,0.0313823071995115,411557.826845,5276835.310433,0,33.590012,12.449397,8.43873733072891,8.43873733072891,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\TreeTops_normalized\trees_Clip_0002566.lda","trees_Clip_0002566",2779,2682,97,0,0,0,0,0,0,0,0,0,3,0.876055,0.52381,0.631492,0.398782,0.720836,0.860008,0.958575,3.476906,0.50304,0.402008,0.364191,0.876055,0.346393,0.070382,0.038126,0.395401,0.203185,0.110066,0.018557,0.098007,0.179807,0.315799,0.389999,0.462006,0.589996,0.735001,0.910995,1.098007,1.250008,1.375,1.775809,2.211099,2.753006,0.292018,1.079866,1.251751,134,249,187.032026,183.285714,16.97858,288.272192,0.090779,20,0.543757,3.651938,12.985,187.032026,9.284417,0.966718,1.607088,0.049641,0.104123,0.173095,153,159,166,172,178,178,185,185,191,191,198,198,210,217,236,30.801445,411558,5276835.5,55.93,32.99,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\Trees\TAOpts\trees_Clip_0002566.lda",86970,411557.826845,5276835.310433,246.087997,212.497985
2871,"29_18_PSME",411525.5955,5276829.443,226.181861,32.746246,19.647748,5.130286,5.130286,0,244,120,50,0.517,2.008456,54.343349,0,411526.528000093,5276830.11200007,411525.310809,5276829.385788,-32767,32.650315,19.590189,5.130286,5.130286,0,244,120,50,0.517,2.59856,59.198874,0,411526.582309093,5276830.14378805,0.284691000008024,0.0572119997814298,-0.0543089997954667,-0.0317879766225815,0.290382813548872,0.0629280773307256,29,"T3",2021,29,"29_A_Alt-2_Planned",18,"PSME",51.7,"Y",15.9,280,0,0,NA,NA,NA,NA,411526.395856727,5276829.25040602,37.6455259926563,32.0642879639888,-0.800356726977043,0.192593979649246,0.823203092447143,-1.08504772698507,0.135381979867816,1.0934609505183,0.0959310000000002,411526.555154593,5276830.12789406,0.0313824503232063,411526.527845,5276830.112433,0,33.445809,14.310266,8.00354180945074,8.00354180945074,0,255,127,0,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\TreeTops_normalized\trees_Clip_0002871.lda","trees_Clip_0002871",2383,2313,69,1,0,0,0,0,0,0,0,1.5e-05,3,0.669493,0.285728,0.549456,0.301902,0.820705,0.605515,1.355535,4.662635,0.419546,0.281006,0.259712,0.669493,0.28942,0.080311,0.044135,0.432297,0.27749,0.152494,0.012009,0.058014,0.119019,0.2284,0.280502,0.324005,0.410004,0.52002,0.640015,0.782416,0.886017,1.020605,1.478607,1.833215,2.413492,0.22316,0.866023,1.041873,140,249,187.017205,184.984127,17.17789,295.079889,0.091852,20,0.79304,3.576354,13.180647,187.017205,9.350645,1.476098,1.521024,0.049999,0.157861,0.162665,159,166,166,172,178,178,178,185,185,191,198,198,210,223,236,26.62313,411526.5,5276830,50.31,32.55,"H:\T3_DroneLidar\Aa\Plots 28,29,34\Processing\Trees\TAOpts\trees_Clip_0002871.lda",69273,411526.527845,5276830.112433,258.90799,225.462181
